Date12[DDMMYYYYhhmm],JulianDayFromYear0[days],TimeFromStart[days],Simulation_Period,Run,IDpoint,5.000000 ,15.000000 ,27.500000 ,50.000000 ,102.500000 ,200.000000 ,380.000000 ,750.000000  
11/04/2014 01:00,735700.041667,1.291667,1,1,1,-5195.670989,-5182.040118,-5164.202718,-5130.332984,-5044.871206,-4861.880947,-4529.180929,-4157.142194 
11/04/2014 02:00,735700.083333,1.333333,1,1,1,-5178.736558,-5165.619525,-5148.475087,-5115.953897,-5034.083286,-4860.190735,-4539.115854,-4164.347182 
11/04/2014 03:00,735700.125000,1.375000,1,1,1,-5163.920967,-5151.137587,-5134.487939,-5103.028180,-5024.243546,-4858.155791,-4548.155779,-4171.576343 
11/04/2014 04:00,735700.166667,1.416667,1,1,1,-5151.678876,-5139.021206,-5122.620165,-5091.825047,-5015.383742,-4855.960911,-4556.383034,-4178.814153 
11/04/2014 05:00,735700.208333,1.458333,1,1,1,-5151.912305,-5137.573862,-5119.446221,-5086.527938,-5008.743849,-4853.888423,-4563.884617,-4186.046987 
11/04/2014 06:00,735700.250000,1.500000,1,1,1,-5145.904682,-5131.784707,-5113.887359,-5081.251813,-5003.809230,-4852.241602,-4570.759774,-4193.263284 
11/04/2014 07:00,735700.291667,1.541667,1,1,1,-5132.989316,-5120.087526,-5103.561277,-5072.965118,-4998.638116,-4850.915114,-4577.126184,-4200.474113 
11/04/2014 08:00,735700.333333,1.583333,1,1,1,-5130.873516,-5117.224315,-5099.940076,-5068.492302,-4994.200301,-4849.829335,-4583.108923,-4207.714896 
11/04/2014 09:00,735700.375000,1.625000,1,1,1,-5140.923764,-5124.992203,-5105.213021,-5070.352027,-4992.359966,-4849.388921,-4588.920026,-4215.086498 
11/04/2014 10:00,735700.416667,1.666667,1,1,1,-5167.519136,-5148.351840,-5124.699109,-5083.643326,-4995.966172,-4850.317784,-4594.712731,-4222.631722 
