Date12.DDMMYYYYhhmm.,soil_moisture_content_20,soil_moisture_content_50,soil_moisture_content_200,soil_temperature_20,soil_temperature_50,soil_temperature_200,rainfall_amount
09/11/2014 19:00,0.3885,0.471,0.398,8.56,8.5375,9.0275,-9999
09/11/2014 20:00,0.3885,0.471,0.39775,7.972,7.99175,9.0175,-9999
09/11/2014 21:00,0.38825,0.471,0.398,7.48725,7.54475,8.965,-9999
09/11/2014 22:00,0.388,0.471,0.39725,7.05025,7.14475,8.875,-9999
09/11/2014 23:00,0.38725,0.471,0.397,6.73825,6.8655,8.765,-9999
10/11/2014 00:00,0.387,0.471,0.397,6.65125,6.81225,8.6375,-9999
10/11/2014 01:00,0.387,0.471,0.397,6.7105,6.902,8.52,-9999
10/11/2014 02:00,0.38625,0.47075,0.397,6.7565,6.96575,8.43,-9999
10/11/2014 03:00,0.386,0.471,0.39675,6.79,6.98575,8.3525,-9999
10/11/2014 04:00,0.38675,0.4705,0.397,6.82375,6.99175,8.2925,-9999
10/11/2014 05:00,0.38825,0.471,0.397,6.83475,7.003,8.24,-9999
10/11/2014 06:00,0.38875,0.47125,0.397,6.8455,7.0255,8.205,-9999
10/11/2014 07:00,0.38875,0.47175,0.39725,6.8485,7.035,8.1575,-9999
10/11/2014 08:00,0.388,0.471,0.398,6.83675,7.0235,8.1275,-9999
10/11/2014 09:00,0.388,0.471,0.398,6.88525,7.0545,8.1075,-9999
10/11/2014 10:00,0.388,0.471,0.398,7.32075,7.436,8.085,-9999
10/11/2014 11:00,0.38825,0.47125,0.398,7.816,7.85825,8.0825,-9999
10/11/2014 12:00,0.3895,0.472,0.39775,8.1375,8.1775,8.1075,-9999
10/11/2014 13:00,0.39325,0.4735,0.398,8.36,8.3025,8.1725,-9999
10/11/2014 14:00,0.395,0.47425,0.3995,8.5275,8.4275,8.2375,-9999
10/11/2014 15:00,0.4045,0.4775,0.40075,8.4925,8.3625,8.31,-9999
10/11/2014 16:00,0.409,0.47975,0.4035,8.385,8.275,8.365,-9999
10/11/2014 17:00,0.4065,0.479,0.405,8.33,8.22,8.405,-9999
