Date12[DDMMYYYYhhmm],JulianDayFromYear0[days],TimeFromStart[days],Simulation_Period,Run,IDpoint,Psnow_over_canopy[mm],Prain_over_canopy[mm],Psnow_under_canopy[mm],Prain_under_canopy[mm],Prain_rain_on_snow[mm],Wind_speed[m/s],Wind_direction[deg],Relative_Humidity[-],Pressure[mbar],Tair[C],Tdew[C],Tsurface[C],Tvegetation[C],Tcanopyair[C],Surface_Energy_balance[W/m2],Soil_heat_flux[W/m2],SWin[W/m2],SWbeam[W/m2],SWdiff[W/m2],LWin[W/m2],LWin_min[W/m2],LWin_max[W/m2],SWnet[W/m2],LWnet[W/m2],H[W/m2],LE[W/m2],Canopy_fraction[-],LSAI[m2/m2],z0veg[m],d0veg[m],Estored_canopy[W/m2],SWv[W/m2],LWv[W/m2],Hv[W/m2],LEv[W/m2],Hg_unveg[W/m2],LEg_unveg[W/m2],Hg_veg[W/m2],LEg_veg[W/m2],Evap_surface[mm],Trasp_canopy[mm],Water_on_canopy[mm],Snow_on_canopy[mm],Qvegetation[-],Qsurface[-],Qair[-],Qcanopyair[-],LObukhov[m],LObukhovcanopy[m],Wind_speed_top_canopy[m/s],Decay_of_K_in_canopy[-],SWup[W/m2],LWup[W/m2],Hup[W/m2],LEup[W/m2],snow_depth[mm],snow_water_equivalent[mm],snow_density[kg/m3],snow_temperature[C],snow_melted[mm],snow_subl[mm],snow_blown_away[mm],snow_subl_while_blown[mm],glac_depth[mm],glac_water_equivalent[mm],glac_density[kg/m3],glac_temperature[C],glac_melted[mm],glac_subl[mm],lowest_thawed_soil_depth[mm],highest_thawed_soil_depth[mm],lowest_water_table_depth[mm],highest_water_table_depth[mm]
02/03/2012 22:00,734930.916667,61.916667,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,2.566016,46.146340,0.395273,0.000000,10.279136,-2.885709,7.433734,2.958651,10.227004,-93.823232,-93.823232,0.000000,0.000000,0.000000,262.406025,256.416926,94.377039,0.000000,-96.910467,-4.437529,1.350293,0.842432,0.285724,0.040000,0.266800,-0.372881,0.000000,-3.348333,-2.975452,0.000000,-22.096530,8.578855,-1.134590,0.000000,0.001960,0.000000,0.000000,0.000000,0.005558,0.007600,0.003630,0.003630,851.959489,154080076404922253312.000000,0.767431,95.817339,0.000000,364.356010,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,0.000000,50000.000000,50000.000000
02/03/2012 23:00,734930.958333,61.958333,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,2.752649,69.775838,0.434293,0.000000,9.037204,-2.741047,5.761791,1.538540,8.987399,-86.657617,-86.657617,0.000000,0.000000,0.000000,259.540372,252.515562,96.830707,0.000000,-90.926108,-5.373776,1.105285,0.842432,0.285724,0.040000,0.266800,-0.364643,0.000000,-3.428390,-3.063748,0.000000,-27.063926,7.021637,-1.316851,0.000000,0.001601,0.000000,0.000000,0.000000,0.005021,0.006769,0.003670,0.003670,1021.140628,94498794917727764480.000000,0.823248,95.817339,0.000000,355.301593,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,0.000000,50000.000000,50000.000000
03/03/2012 00:00,734931.000000,62.000000,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,2.643048,58.771121,0.444139,0.000000,8.612609,-2.825523,4.508761,0.583898,8.557087,-78.927151,-78.927151,0.000000,0.000000,0.000000,259.172139,251.028041,100.167213,0.000000,-84.591662,-6.581348,0.916836,0.842432,0.285724,0.040000,0.266800,-0.224530,0.000000,-3.512078,-3.287548,0.000000,-32.905824,5.823936,-1.657619,0.000000,0.001327,0.000000,0.000000,0.000000,0.004686,0.006201,0.003647,0.003647,842.324289,49593184169370107904.000000,0.790469,95.817339,0.000000,348.379236,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,0.000000,50000.000000,50000.000000
03/03/2012 01:00,734931.041667,62.041667,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,2.643048,58.771121,0.444139,0.000000,8.612609,-2.825523,3.577921,-0.051532,8.552693,-72.272890,-72.272890,0.000000,0.000000,0.000000,259.172139,251.028041,100.167213,0.000000,-79.575404,-8.090210,0.787695,0.842432,0.285724,0.040000,0.266800,-0.150279,0.000000,-3.702073,-3.551794,0.000000,-40.435693,5.003217,-2.040312,0.000000,0.001139,0.000000,0.000000,0.000000,0.004474,0.005806,0.003647,0.003647,780.228908,35270606794764587008.000000,0.790469,95.817339,0.000000,343.301607,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,0.000000,50000.000000,50000.000000
03/03/2012 02:00,734931.083333,62.083333,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,2.749871,46.301976,0.448251,0.000000,8.332920,-2.956473,2.849128,-0.561896,8.273783,-67.288255,-67.288255,0.000000,0.000000,0.000000,259.236054,249.958917,103.643127,0.000000,-75.635818,-9.057196,0.709633,0.842432,0.285724,0.040000,0.266800,-0.126410,0.000000,-3.778992,-3.652582,0.000000,-45.564579,4.507123,-2.228856,0.000000,0.001025,0.000000,0.000000,0.000000,0.004310,0.005513,0.003611,0.003611,854.740327,34576700633012133888.000000,0.822417,95.817339,0.000000,339.339512,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,0.000000,50000.000000,50000.000000
03/03/2012 03:00,734931.125000,62.125000,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,2.702412,40.700535,0.459728,0.000000,8.033529,-2.890087,2.257162,-0.972086,7.972610,-63.466756,-63.466756,0.000000,0.000000,0.000000,259.448083,249.072916,107.131776,0.000000,-72.290564,-9.449666,0.625858,0.842432,0.285724,0.040000,0.266800,-0.102065,0.000000,-3.804403,-3.702338,0.000000,-47.396708,3.974862,-2.352052,0.000000,0.000903,0.000000,0.000000,0.000000,0.004182,0.005285,0.003629,0.003629,800.449166,30208070972993622016.000000,0.808224,95.817339,0.000000,336.117286,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,0.000000,50000.000000,50000.000000
03/03/2012 04:00,734931.166667,62.166667,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,2.420188,40.948821,0.466345,0.000000,7.681577,-3.020129,1.726719,-1.355498,7.613371,-61.181667,-61.181667,0.000000,0.000000,0.000000,259.254520,247.778727,110.440599,0.000000,-69.722592,-9.095644,0.554719,0.842432,0.285724,0.040000,0.266800,-0.100207,0.000000,-3.817596,-3.717389,0.000000,-44.752347,3.522959,-2.426415,0.000000,0.000800,0.000000,0.000000,0.000000,0.004066,0.005088,0.003594,0.003594,572.662489,20734339745488224256.000000,0.723818,95.817339,0.000000,333.306281,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,0.000000,50000.000000,50000.000000
03/03/2012 05:00,734931.208333,62.208333,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,2.310956,50.032793,0.476593,0.000000,7.111956,-3.250921,1.217519,-1.798498,7.041552,-59.994311,-59.994311,0.000000,0.000000,0.000000,258.204461,245.670795,113.344185,0.000000,-68.248454,-8.763422,0.509279,0.842432,0.285724,0.040000,0.266800,-0.119670,0.000000,-3.790517,-3.670847,0.000000,-42.756530,3.234333,-2.405352,0.000000,0.000734,0.000000,0.000000,0.000000,0.003935,0.004905,0.003533,0.003533,504.816218,18168921977899163648.000000,0.691149,95.817339,0.000000,330.727652,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,0.000000,50000.000000,50000.000000
03/03/2012 06:00,734931.250000,62.250000,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.851914,24.461539,0.492448,0.000000,6.768141,-3.128498,0.764896,-2.127060,6.680608,-58.441030,-58.441030,0.000000,0.000000,0.000000,258.296137,244.723616,116.671888,0.000000,-65.822974,-7.807112,0.425168,0.842432,0.285724,0.040000,0.266800,-0.082061,0.000000,-3.743946,-3.661885,0.000000,-36.466090,2.700113,-2.446738,0.000000,0.000613,0.000000,0.000000,0.000000,0.003841,0.004747,0.003565,0.003565,260.404570,9103425516141248512.000000,0.553861,95.817339,0.000000,328.306309,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,0.000000,50000.000000,50000.000000
03/03/2012 07:00,734931.291667,62.291667,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.882178,33.254879,0.494961,0.000000,6.554746,-3.257022,0.410424,-2.365625,6.468363,-55.899463,-55.899463,0.188529,0.000862,0.187667,258.560035,243.888467,120.087481,0.134533,-63.712620,-8.077435,0.398812,0.842432,0.285724,0.040000,0.266800,-0.051510,0.030271,-3.757677,-3.675896,0.000000,-37.853254,2.532654,-2.508167,0.000000,0.000575,0.000000,0.000000,0.000000,0.003773,0.004627,0.003531,0.003531,272.347057,9185923890877624320.000000,0.562912,95.817339,0.028494,326.396226,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,0.000000,50000.000000,50000.000000
03/03/2012 08:00,734931.333333,62.333333,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.815839,289.440704,0.517377,0.000000,6.113491,-3.071117,0.975527,-0.363411,6.048501,-35.709356,-35.709356,33.380344,2.414381,30.965963,258.362510,242.717642,123.210288,22.931057,-64.848980,-6.613191,0.404623,0.842432,0.285724,0.040000,0.266800,0.619642,6.345071,-8.385975,-2.660547,0.000000,-30.743907,2.568962,-2.099783,0.000000,0.000583,0.000000,0.000000,0.000000,0.004376,0.004820,0.003580,0.003580,338.425980,9102863358121566208.000000,0.543072,95.817339,5.104000,330.613851,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,0.000000,50000.000000,50000.000000
03/03/2012 09:00,734931.375000,62.375000,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.502542,20.858766,0.486183,0.000000,7.119844,-2.976445,8.242891,18.592930,7.253401,110.344706,110.344706,293.814682,192.061459,101.753222,263.070482,246.031910,128.764369,192.085251,-79.607537,1.232236,0.900772,0.842432,0.285724,0.040000,0.266800,5.433758,67.853028,-51.676934,4.533299,6.209037,5.682916,5.709277,0.399782,0.000000,0.001306,0.009104,0.000000,0.000000,0.016080,0.008109,0.003606,0.003747,-152.162778,2013190945934440448.000000,0.454683,95.817339,44.567895,381.830260,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,0.000000,50000.000000,50000.000000
03/03/2012 10:00,734931.416667,62.416667,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.610612,291.901247,0.456202,0.000000,8.307931,-2.742871,19.077549,28.353586,8.523324,234.448145,234.448145,538.193534,430.991878,107.201656,267.486406,250.142703,130.936256,384.642101,-134.612911,13.141401,2.439645,0.842432,0.285724,0.040000,0.266800,2.963734,87.858796,-66.217013,7.786164,10.891885,60.914175,15.440470,4.205983,0.000000,0.003569,0.016113,0.000000,0.000000,0.028928,0.016577,0.003669,0.003904,-100.503745,-13633913273759866880.000000,0.489439,95.817339,79.536405,449.819390,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,0.000000,50000.000000,50000.000000
03/03/2012 11:00,734931.458333,62.458333,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,2.011108,120.421525,0.413700,0.000000,9.892786,-2.620474,29.319755,35.490537,10.115740,292.692299,292.692299,719.403418,607.507823,111.895595,256.501919,255.471641,77.544351,537.602668,-212.295099,27.098554,5.516716,0.842432,0.285724,0.040000,0.266800,4.266319,91.124834,-74.465730,9.815335,2.577450,131.850392,34.890749,7.505774,0.000000,0.008144,0.003821,0.000000,0.000000,0.044059,0.030807,0.003703,0.003748,-131.985823,-5100854443143390208.000000,0.609172,95.817339,105.034307,521.814259,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,0.000000,50000.000000,50000.000000
03/03/2012 12:00,734931.500000,62.500000,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.880277,121.091376,0.377500,0.000000,11.242306,-2.642229,38.070438,41.715849,11.521374,312.863818,312.863818,824.806852,706.315432,118.491419,260.977413,259.923152,78.901245,628.823030,-270.218106,36.294788,9.446317,0.842432,0.285724,0.040000,0.266800,1.212974,90.492753,-77.740978,11.538800,0.000000,175.780268,59.729331,10.205429,0.000000,0.014059,0.000000,0.000000,0.000000,0.061590,0.050549,0.003697,0.003697,-86.260687,-2694485712079119872.000000,0.572639,95.817339,119.749866,586.438831,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,0.000000,50000.000000,50000.000000
03/03/2012 13:00,734931.541667,62.541667,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.453356,233.343368,0.362803,0.000000,12.528996,-2.032410,44.109892,45.655150,12.898751,294.093119,294.093119,856.624517,735.477474,121.147044,266.099465,265.029514,80.446290,656.683574,-312.132464,37.800532,12.657458,0.842432,0.285724,0.040000,0.266800,0.962079,89.998654,-76.628674,12.407901,0.000000,176.532144,80.049837,11.852176,0.000000,0.018951,0.000000,0.000000,0.000000,0.076198,0.070166,0.003868,0.003868,-39.338642,-1060801791411846656.000000,0.450394,95.817339,124.123232,633.482535,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,0.000000,50000.000000,50000.000000
03/03/2012 14:00,734931.583333,62.583333,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,2.617274,249.547643,0.388229,0.000000,12.508143,-1.130606,45.973351,47.868842,12.748598,223.551764,223.551764,813.265349,694.183373,119.081976,266.145691,266.145682,77.182277,619.138183,-325.179953,53.380601,17.025865,0.842432,0.285724,0.040000,0.266800,0.393820,90.383063,-76.732428,13.256814,0.000000,271.517423,107.765504,12.580297,0.000000,0.025558,0.000000,0.000000,0.000000,0.085688,0.077428,0.004134,0.004134,-194.008434,-4928612655723541504.000000,0.789494,95.817339,117.985616,650.020096,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,0.000000,50000.000000,50000.000000
03/03/2012 15:00,734931.625000,62.625000,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,2.714102,261.683610,0.377715,0.000000,13.037726,-1.031897,44.604955,48.383562,13.270170,144.620903,144.620903,700.401375,588.275254,112.126121,268.079013,268.079013,77.742914,521.732630,-309.235376,51.352761,16.523590,0.842432,0.285724,0.040000,0.266800,-0.045388,90.846166,-77.659892,13.231661,0.000000,262.389277,104.683586,11.880499,0.000000,0.024794,0.000000,0.000000,0.000000,0.088054,0.072003,0.004164,0.004164,-216.172740,-5530309461750145024.000000,0.818016,95.817339,102.137062,640.077183,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,0.000000,50000.000000,50000.000000
03/03/2012 16:00,734931.666667,62.666667,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,3.116649,255.366336,0.400206,0.000000,12.748928,-0.499168,39.653373,46.250615,12.942602,42.837398,42.837398,523.727649,421.363081,102.364568,267.823701,267.823701,77.668873,372.532081,-268.407128,47.614854,13.672702,0.842432,0.285724,0.040000,0.266800,-0.926178,87.734964,-76.061236,12.599906,0.000000,247.581397,86.726099,10.213118,0.000000,0.020443,0.000000,0.000000,0.000000,0.078710,0.055132,0.004330,0.004330,-341.714689,-9012708515983804416.000000,0.936764,95.817339,77.284860,601.646401,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,0.000000,50000.000000,50000.000000
03/03/2012 17:00,734931.708333,62.708333,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,2.791618,260.308068,0.425662,0.000000,12.154365,-0.188614,31.723858,39.111451,12.327888,-62.889830,-62.889830,299.114649,212.661750,86.452899,266.241141,266.241096,77.210072,194.184202,-215.391999,32.820545,8.861488,0.842432,0.285724,0.040000,0.266800,-2.701348,70.808955,-63.254214,10.256088,0.000000,168.091248,56.278166,7.519517,0.000000,0.013166,0.000000,0.000000,0.000000,0.053970,0.035386,0.004429,0.004429,-309.214726,-7995021268725502976.000000,0.839549,95.817339,45.278745,539.602815,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,0.000000,50000.000000,50000.000000
03/03/2012 18:00,734931.750000,62.750000,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,2.886697,256.770923,0.491397,0.000000,11.432238,1.137456,22.178081,19.840656,11.485210,-148.130966,-148.130966,71.111213,30.097787,41.013426,271.153016,265.719207,96.091888,42.594966,-167.338741,18.461567,4.925623,0.842432,0.285724,0.040000,0.266800,-5.766738,20.623236,-17.014555,3.289921,6.085499,94.624646,31.313906,4.216028,0.000000,0.007258,0.008951,0.000000,0.000000,0.018096,0.020021,0.004876,0.004952,-3835.184276,-13148948887215198208.000000,0.864406,95.817339,11.142581,459.142984,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,0.000000,50000.000000,50000.000000
03/03/2012 19:00,734931.791667,62.791667,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,2.864231,279.377724,0.625465,0.000000,9.158259,2.385481,15.480640,9.268885,9.158962,-148.416485,-148.416485,0.000000,0.000000,0.000000,270.306970,260.062527,112.282576,0.000000,-134.836246,10.868953,2.711285,0.842432,0.285724,0.040000,0.266800,-1.421767,0.000000,-1.378187,0.043580,0.000000,55.439353,17.237138,2.532506,0.000000,0.003968,0.000000,0.000000,0.000000,0.008632,0.013020,0.005334,0.005334,-3.548814,-19370708942361468928.000000,0.856718,95.817339,0.000000,411.035628,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,0.000000,50000.000000,50000.000000
03/03/2012 20:00,734931.833333,62.833333,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,2.296117,262.078656,0.675320,0.000000,8.400638,2.743585,12.015929,6.485062,8.385406,-118.755848,-118.755848,0.000000,0.000000,0.000000,273.212511,258.142091,129.567021,0.000000,-111.644090,5.445403,1.666355,0.842432,0.285724,0.040000,0.266800,-0.565513,0.000000,-1.340475,-0.774962,0.000000,26.724895,10.590130,1.465288,0.000000,0.002430,0.000000,0.000000,0.000000,0.007120,0.010360,0.005472,0.005472,2556.677042,-15877635228294705152.000000,0.686711,95.817339,0.000000,389.210667,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,0.000000,50000.000000,50000.000000
03/03/2012 21:00,734931.875000,62.875000,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,2.272457,254.401899,0.737683,0.000000,7.639472,3.259387,9.661621,4.868485,7.617210,-99.133925,-99.133925,0.000000,0.000000,0.000000,276.129621,256.481359,146.534977,0.000000,-94.995116,3.016956,1.121852,0.842432,0.285724,0.040000,0.266800,-0.372258,0.000000,-1.497586,-1.125328,0.000000,14.711584,7.128001,0.829593,0.000000,0.001632,0.000000,0.000000,0.000000,0.006360,0.008846,0.005676,0.005676,1577.720678,-23647798492965117952.000000,0.679635,95.817339,0.000000,374.863512,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,0.000000,50000.000000,50000.000000
03/03/2012 22:00,734931.916667,62.916667,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.397699,259.074609,0.776008,0.000000,7.084321,3.438889,8.008970,3.805299,7.041704,-84.151923,-84.151923,0.000000,0.000000,0.000000,279.210416,254.976095,163.426027,0.000000,-82.371923,1.067826,0.712174,0.842432,0.285724,0.040000,0.266800,-0.242805,0.000000,-1.571532,-1.328727,0.000000,4.670271,4.524193,0.394025,0.000000,0.001034,0.000000,0.000000,0.000000,0.005901,0.007904,0.005749,0.005749,306.987550,-8815601599860271104.000000,0.418017,95.817339,0.000000,364.856950,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,0.000000,50000.000000,50000.000000
03/03/2012 23:00,734931.958333,62.958333,1,1,1,0.000000,0.716605,0.000000,0.696513,0.000000,1.222585,255.327792,0.808816,0.179151,6.667961,3.620640,6.874679,3.179197,6.616219,-73.044106,-73.044106,0.000000,0.000000,0.000000,282.694779,253.928723,180.382072,0.000000,-72.275087,0.236603,0.532415,0.842432,0.285724,0.040000,0.266800,-0.140544,0.000000,-1.649703,-1.413651,-0.095507,0.937257,3.381757,0.105553,0.000000,0.000772,0.000000,0.000000,0.000000,0.005644,0.007310,0.005823,0.005820,193.980540,-10157048148365987840.000000,0.365644,95.817339,0.000000,357.909041,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,0.000000,50000.000000,50000.000000
04/03/2012 00:00,734932.000000,63.000000,1,1,1,0.000000,0.860597,0.000000,0.856734,0.000000,2.796667,139.810993,0.805193,0.215149,6.075399,2.979192,6.055262,2.660466,6.053072,-66.478732,-66.478732,0.000000,0.000000,0.000000,284.580337,251.034510,196.281960,0.000000,-65.765125,-0.025695,0.739302,0.842432,0.285724,0.040000,0.266800,-0.143961,0.000000,-1.609481,-1.398302,-0.067218,-0.167705,4.695358,0.000867,0.000000,0.001071,0.000000,0.000000,0.000000,0.005440,0.006907,0.005564,0.005563,2340.144189,-176956492403043270656.000000,0.836413,95.817339,0.000000,353.002152,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,0.000000,50000.000000,50000.000000
