Date12[DDMMYYYYhhmm],JulianDayFromYear0[days],TimeFromStart[days],Simulation_Period,Run,IDpoint,L1 ,L2 ,L3 ,L4 ,L5 ,L6 ,L7 ,L8 ,L9 ,L10  
05/01/2012 08:00,734873.333333,4.333333,1,1,1,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000 
05/01/2012 09:00,734873.375000,4.375000,1,1,1,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000 
05/01/2012 10:00,734873.416667,4.416667,1,1,1,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000 
05/01/2012 11:00,734873.458333,4.458333,1,1,1,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000 
05/01/2012 12:00,734873.500000,4.500000,1,1,1,0.008222,0.017336,0.014489,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000 
05/01/2012 13:00,734873.541667,4.541667,1,1,1,0.018174,0.020016,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000 
05/01/2012 14:00,734873.583333,4.583333,1,1,1,0.019306,0.019000,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000 
05/01/2012 15:00,734873.625000,4.625000,1,1,1,0.018772,0.005427,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000 
05/01/2012 16:00,734873.666667,4.666667,1,1,1,0.014032,0.000000,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000 
05/01/2012 17:00,734873.708333,4.708333,1,1,1,0.003609,0.000000,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000 
05/01/2012 18:00,734873.750000,4.750000,1,1,1,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000 
05/01/2012 19:00,734873.791667,4.791667,1,1,1,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000 
